,Date,Year,DOY,Month,Day,code_1,code_2,code_3,code_4,code_5,code_6,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,median_1,median_2,median_3,median_4,median_5,median_6,sd_1,sd_2,sd_3,sd_4,sd_5,sd_6,X2.5th_1,X2.5th_2,X2.5th_3,X2.5th_4,X2.5th_5,X2.5th_6,X97.5th_1,X97.5th_2,X97.5th_3,X97.5th_4,X97.5th_5,X97.5th_6
1071,12/6/2010,2010,340,12,6,1,NA,1,NA,1,NA,0.058411458,NA,0.106958333,NA,0.191354167,NA,0.058411458,NA,0.106958333,NA,0.191354167,NA,0,NA,0,NA,0,NA,0.058411458,NA,0.106958333,NA,0.191354167,NA,0.058411458,NA,0.106958333,NA,0.191354167,NA
1072,12/7/2010,2010,341,12,7,1,NA,1,NA,1,NA,0.056791667,NA,0.106880208,NA,0.191,NA,0.056791667,NA,0.106880208,NA,0.191,NA,0,NA,0,NA,0,NA,0.056791667,NA,0.106880208,NA,0.191,NA,0.056791667,NA,0.106880208,NA,0.191,NA
1073,12/8/2010,2010,342,12,8,1,NA,1,NA,1,NA,0.054838542,NA,0.105713542,NA,0.191682292,NA,0.054838542,NA,0.105713542,NA,0.191682292,NA,0,NA,0,NA,0,NA,0.054838542,NA,0.105713542,NA,0.191682292,NA,0.054838542,NA,0.105713542,NA,0.191682292,NA
1074,12/9/2010,2010,343,12,9,1,NA,1,NA,1,NA,0.054744792,NA,0.105958333,NA,0.190963542,NA,0.054744792,NA,0.105958333,NA,0.190963542,NA,0,NA,0,NA,0,NA,0.054744792,NA,0.105958333,NA,0.190963542,NA,0.054744792,NA,0.105958333,NA,0.190963542,NA
1075,12/10/2010,2010,344,12,10,1,NA,1,NA,1,NA,0.05640625,NA,0.10546875,NA,0.191369792,NA,0.05640625,NA,0.10546875,NA,0.191369792,NA,0,NA,0,NA,0,NA,0.05640625,NA,0.10546875,NA,0.191369792,NA,0.05640625,NA,0.10546875,NA,0.191369792,NA
1076,12/11/2010,2010,345,12,11,1,NA,1,NA,1,NA,0.055953125,NA,0.10515625,NA,0.192697917,NA,0.055953125,NA,0.10515625,NA,0.192697917,NA,0,NA,0,NA,0,NA,0.055953125,NA,0.10515625,NA,0.192697917,NA,0.055953125,NA,0.10515625,NA,0.192697917,NA
1077,12/12/2010,2010,346,12,12,1,NA,1,NA,1,NA,0.054432292,NA,0.105833333,NA,0.192411458,NA,0.054432292,NA,0.105833333,NA,0.192411458,NA,0,NA,0,NA,0,NA,0.054432292,NA,0.105833333,NA,0.192411458,NA,0.054432292,NA,0.105833333,NA,0.192411458,NA
1078,12/13/2010,2010,347,12,13,1,NA,1,NA,1,NA,0.054380208,NA,0.105307292,NA,0.191958333,NA,0.054380208,NA,0.105307292,NA,0.191958333,NA,0,NA,0,NA,0,NA,0.054380208,NA,0.105307292,NA,0.191958333,NA,0.054380208,NA,0.105307292,NA,0.191958333,NA
1079,12/14/2010,2010,348,12,14,1,NA,1,NA,1,NA,0.054328125,NA,0.10515625,NA,0.19184375,NA,0.054328125,NA,0.10515625,NA,0.19184375,NA,0,NA,0,NA,0,NA,0.054328125,NA,0.10515625,NA,0.19184375,NA,0.054328125,NA,0.10515625,NA,0.19184375,NA
1080,12/15/2010,2010,349,12,15,1,NA,1,NA,1,NA,0.054223958,NA,0.105026042,NA,0.190958333,NA,0.054223958,NA,0.105026042,NA,0.190958333,NA,0,NA,0,NA,0,NA,0.054223958,NA,0.105026042,NA,0.190958333,NA,0.054223958,NA,0.105026042,NA,0.190958333,NA
1081,12/16/2010,2010,350,12,16,1,NA,1,NA,1,NA,0.054302083,NA,0.105546875,NA,0.190510417,NA,0.054302083,NA,0.105546875,NA,0.190510417,NA,0,NA,0,NA,0,NA,0.054302083,NA,0.105546875,NA,0.190510417,NA,0.054302083,NA,0.105546875,NA,0.190510417,NA
1082,12/17/2010,2010,351,12,17,1,NA,1,NA,1,NA,0.053817708,NA,0.105583333,NA,0.190348958,NA,0.053817708,NA,0.105583333,NA,0.190348958,NA,0,NA,0,NA,0,NA,0.053817708,NA,0.105583333,NA,0.190348958,NA,0.053817708,NA,0.105583333,NA,0.190348958,NA
1083,12/18/2010,2010,352,12,18,1,NA,1,NA,1,NA,0.054682292,NA,0.106166667,NA,0.191052083,NA,0.054682292,NA,0.106166667,NA,0.191052083,NA,0,NA,0,NA,0,NA,0.054682292,NA,0.106166667,NA,0.191052083,NA,0.054682292,NA,0.106166667,NA,0.191052083,NA
1084,12/19/2010,2010,353,12,19,1,NA,1,NA,1,NA,0.06184375,NA,0.129270833,NA,0.190875,NA,0.06184375,NA,0.129270833,NA,0.190875,NA,0,NA,0,NA,0,NA,0.06184375,NA,0.129270833,NA,0.190875,NA,0.06184375,NA,0.129270833,NA,0.190875,NA
1085,12/20/2010,2010,354,12,20,1,NA,1,NA,1,NA,0.08059375,NA,0.175171875,NA,0.190416667,NA,0.08059375,NA,0.175171875,NA,0.190416667,NA,0,NA,0,NA,0,NA,0.08059375,NA,0.175171875,NA,0.190416667,NA,0.08059375,NA,0.175171875,NA,0.190416667,NA
1086,12/21/2010,2010,355,12,21,1,NA,1,NA,1,NA,0.12109375,NA,0.196354167,NA,0.190614583,NA,0.12109375,NA,0.196354167,NA,0.190614583,NA,0,NA,0,NA,0,NA,0.12109375,NA,0.196354167,NA,0.190614583,NA,0.12109375,NA,0.196354167,NA,0.190614583,NA
1087,12/22/2010,2010,356,12,22,1,NA,1,NA,1,NA,0.173520833,NA,0.26378125,NA,0.191052083,NA,0.173520833,NA,0.26378125,NA,0.191052083,NA,0,NA,0,NA,0,NA,0.173520833,NA,0.26378125,NA,0.191052083,NA,0.173520833,NA,0.26378125,NA,0.191052083,NA
1088,12/23/2010,2010,357,12,23,1,NA,1,NA,1,NA,0.17909375,NA,0.262479167,NA,0.197708333,NA,0.17909375,NA,0.262479167,NA,0.197708333,NA,0,NA,0,NA,0,NA,0.17909375,NA,0.262479167,NA,0.197708333,NA,0.17909375,NA,0.262479167,NA,0.197708333,NA
1089,12/24/2010,2010,358,12,24,1,NA,1,NA,1,NA,0.171958333,NA,0.254088542,NA,0.216260417,NA,0.171958333,NA,0.254088542,NA,0.216260417,NA,0,NA,0,NA,0,NA,0.171958333,NA,0.254088542,NA,0.216260417,NA,0.171958333,NA,0.254088542,NA,0.216260417,NA
1090,12/25/2010,2010,359,12,25,1,NA,1,NA,1,NA,0.16478125,NA,0.248927083,NA,0.225192708,NA,0.16478125,NA,0.248927083,NA,0.225192708,NA,0,NA,0,NA,0,NA,0.16478125,NA,0.248927083,NA,0.225192708,NA,0.16478125,NA,0.248927083,NA,0.225192708,NA
1091,12/26/2010,2010,360,12,26,1,NA,1,NA,1,NA,0.158234375,NA,0.244125,NA,0.228078125,NA,0.158234375,NA,0.244125,NA,0.228078125,NA,0,NA,0,NA,0,NA,0.158234375,NA,0.244125,NA,0.228078125,NA,0.158234375,NA,0.244125,NA,0.228078125,NA
1092,12/27/2010,2010,361,12,27,1,NA,1,NA,1,NA,0.152864583,NA,0.239979167,NA,0.230348958,NA,0.152864583,NA,0.239979167,NA,0.230348958,NA,0,NA,0,NA,0,NA,0.152864583,NA,0.239979167,NA,0.230348958,NA,0.152864583,NA,0.239979167,NA,0.230348958,NA
1093,12/28/2010,2010,362,12,28,1,NA,1,NA,1,NA,0.147723958,NA,0.236182292,NA,0.231390625,NA,0.147723958,NA,0.236182292,NA,0.231390625,NA,0,NA,0,NA,0,NA,0.147723958,NA,0.236182292,NA,0.231390625,NA,0.147723958,NA,0.236182292,NA,0.231390625,NA
1094,12/29/2010,2010,363,12,29,1,NA,1,NA,1,NA,0.141364583,NA,0.23334375,NA,0.230098958,NA,0.141364583,NA,0.23334375,NA,0.230098958,NA,0,NA,0,NA,0,NA,0.141364583,NA,0.23334375,NA,0.230098958,NA,0.141364583,NA,0.23334375,NA,0.230098958,NA
1095,12/30/2010,2010,364,12,30,1,NA,1,NA,1,NA,0.14,NA,0.233,NA,0.2295,NA,0.14,NA,0.233,NA,0.2295,NA,0,NA,0,NA,0,NA,0.14,NA,0.233,NA,0.2295,NA,0.14,NA,0.233,NA,0.2295,NA
1096,12/31/2010,2010,365,12,31,1,NA,1,NA,1,NA,0.14,NA,0.233,NA,0.2295,NA,0.14,NA,0.233,NA,0.2295,NA,0,NA,0,NA,0,NA,0.14,NA,0.233,NA,0.2295,NA,0.14,NA,0.233,NA,0.2295,NA
1097,1/1/2011,2011,1,1,1,2,NA,2,NA,2,NA,0.139971806,NA,0.232792049,NA,0.229416261,NA,0.139962413,NA,0.232792051,NA,0.229416123,NA,5.29E-05,NA,7.31E-09,NA,4.06E-07,NA,0.13989715,NA,0.232792034,NA,0.229416037,NA,0.140097991,NA,0.232792052,NA,0.22941736,NA
1098,1/2/2011,2011,2,1,2,2,NA,2,NA,2,NA,0.140020553,NA,0.232584078,NA,0.229332687,NA,0.140005773,NA,0.232584093,NA,0.229332361,NA,0.000108329,NA,5.05E-08,NA,9.38E-07,NA,0.139849805,NA,0.232583949,NA,0.229332082,NA,0.140263025,NA,0.232584103,NA,0.229335199,NA
1099,1/3/2011,2011,3,1,3,2,NA,2,NA,2,NA,0.140094509,NA,0.232376064,NA,0.229249341,NA,0.140078181,NA,0.232376112,NA,0.229248749,NA,0.000158795,NA,1.48E-07,NA,1.69E-06,NA,0.139833211,NA,0.232375664,NA,0.229248141,NA,0.140442837,NA,0.232376154,NA,0.22925394,NA
1100,1/4/2011,2011,4,1,4,2,NA,2,NA,2,NA,0.140006795,NA,0.232168092,NA,0.229165612,NA,0.139989689,NA,0.232168151,NA,0.229164926,NA,0.000170484,NA,1.82E-07,NA,1.97E-06,NA,0.13972449,NA,0.232167599,NA,0.229164186,NA,0.140376867,NA,0.232168205,NA,0.22917095,NA
1101,1/5/2011,2011,5,1,5,2,NA,2,NA,2,NA,0.140027634,NA,0.231960056,NA,0.229082467,NA,0.140009639,NA,0.231960152,NA,0.229081473,NA,0.000203356,NA,2.96E-07,NA,2.88E-06,NA,0.139685921,NA,0.231959239,NA,0.229080264,NA,0.140465112,NA,0.231960254,NA,0.229090255,NA
1102,1/6/2011,2011,6,1,6,2,NA,2,NA,2,NA,0.140086436,NA,0.231751957,NA,0.228999749,NA,0.140067531,NA,0.231752111,NA,0.228998328,NA,0.000239675,NA,4.79E-07,NA,4.16E-06,NA,0.139676722,NA,0.231750633,NA,0.228996377,NA,0.140595448,NA,0.231752299,NA,0.22901106,NA
1103,1/7/2011,2011,7,1,7,2,NA,2,NA,2,NA,0.140202584,NA,0.231543742,NA,0.228917906,NA,0.140183037,NA,0.231543988,NA,0.228915822,NA,0.00028149,NA,7.77E-07,NA,6.20E-06,NA,0.139709248,NA,0.231541588,NA,0.228912568,NA,0.140790052,NA,0.231544337,NA,0.228934627,NA
1104,1/8/2011,2011,8,1,8,2,NA,2,NA,2,NA,0.140304226,NA,0.231335451,NA,0.228836388,NA,0.140283804,NA,0.231335806,NA,0.22883361,NA,0.000316115,NA,1.13E-06,NA,8.40E-06,NA,0.139740408,NA,0.231332313,NA,0.22882882,NA,0.140956815,NA,0.231336367,NA,0.228859002,NA
1105,1/9/2011,2011,9,1,9,2,NA,2,NA,2,NA,0.14025884,NA,0.231127328,NA,0.228753419,NA,0.140238174,NA,0.231127736,NA,0.228750368,NA,0.000327838,NA,1.31E-06,NA,9.26E-06,NA,0.139667492,NA,0.231123697,NA,0.228744955,NA,0.140929779,NA,0.231128407,NA,0.228778252,NA
1106,1/10/2011,2011,10,1,10,2,NA,2,NA,2,NA,0.140052236,NA,0.230919465,NA,0.228668363,NA,0.140032456,NA,0.23091985,NA,0.228665621,NA,0.000317394,NA,1.23E-06,NA,8.32E-06,NA,0.139479729,NA,0.230916048,NA,0.228660884,NA,0.140705862,NA,0.230920466,NA,0.228690713,NA
1107,1/11/2011,2011,11,1,11,2,NA,2,NA,2,NA,0.139979703,NA,0.230711378,NA,0.228584837,NA,0.13996059,NA,0.230711805,NA,0.228581981,NA,0.000324915,NA,1.37E-06,NA,8.70E-06,NA,0.139393394,NA,0.230707572,NA,0.228576964,NA,0.140649593,NA,0.230712508,NA,0.228608146,NA
1108,1/12/2011,2011,12,1,12,2,NA,2,NA,2,NA,0.139907047,NA,0.230503283,NA,0.228501494,NA,0.139888067,NA,0.230503755,NA,0.228498472,NA,0.000332795,NA,1.52E-06,NA,9.23E-06,NA,0.139303174,NA,0.230499077,NA,0.228493062,NA,0.140595651,NA,0.23050455,NA,0.228526249,NA
1109,1/13/2011,2011,13,1,13,2,NA,2,NA,2,NA,0.139897673,NA,0.230295042,NA,0.228418955,NA,0.139877656,NA,0.230295599,NA,0.228415571,NA,0.000347826,NA,1.81E-06,NA,1.04E-05,NA,0.139261717,NA,0.230290076,NA,0.228409243,NA,0.140613697,NA,0.230296579,NA,0.22844691,NA
1110,1/14/2011,2011,14,1,14,2,NA,2,NA,2,NA,0.139905827,NA,0.230086714,NA,0.228336753,NA,0.139886812,NA,0.230087372,NA,0.228332921,NA,0.000363774,NA,2.16E-06,NA,1.19E-05,NA,0.139235442,NA,0.230080783,NA,0.228325468,NA,0.140652862,NA,0.2300886,NA,0.228368555,NA
1111,1/15/2011,2011,15,1,15,2,NA,2,NA,2,NA,0.139897752,NA,0.229878378,NA,0.228254442,NA,0.139877169,NA,0.22987914,NA,0.228250224,NA,0.000376975,NA,2.52E-06,NA,1.32E-05,NA,0.139201477,NA,0.229871478,NA,0.228241693,NA,0.140670585,NA,0.229880619,NA,0.228289483,NA
1112,1/16/2011,2011,16,1,16,2,NA,2,NA,2,NA,0.13992119,NA,0.229669893,NA,0.228172721,NA,0.139899781,NA,0.229670792,NA,0.22816801,NA,0.000392356,NA,3.00E-06,NA,1.50E-05,NA,0.139192811,NA,0.22966168,NA,0.228158006,NA,0.140728897,NA,0.229672621,NA,0.22821245,NA
1113,1/17/2011,2011,17,1,17,2,NA,2,NA,2,NA,0.139963239,NA,0.229461258,NA,0.228091496,NA,0.139938911,NA,0.229462321,NA,0.22808621,NA,0.000408158,NA,3.60E-06,NA,1.71E-05,NA,0.139198541,NA,0.229451428,NA,0.228074388,NA,0.140797777,NA,0.229464606,NA,0.228136707,NA
1114,1/18/2011,2011,18,1,18,2,NA,2,NA,2,NA,0.139981545,NA,0.229252616,NA,0.228010056,NA,0.139958754,NA,0.229253835,NA,0.228004289,NA,0.000420829,NA,4.19E-06,NA,1.90E-05,NA,0.13918969,NA,0.229241204,NA,0.227990762,NA,0.140836539,NA,0.229256586,NA,0.228060105,NA
1115,1/19/2011,2011,19,1,19,2,NA,2,NA,2,NA,0.139968173,NA,0.229044031,NA,0.227928154,NA,0.139946898,NA,0.229045395,NA,0.227921997,NA,0.000430419,NA,4.72E-06,NA,2.05E-05,NA,0.139157729,NA,0.229031208,NA,0.227907073,NA,0.140841571,NA,0.229048569,NA,0.227982167,NA
1116,1/20/2011,2011,20,1,20,2,NA,2,NA,2,NA,0.139828918,NA,0.228836003,NA,0.227843808,NA,0.139805586,NA,0.228837396,NA,0.227837752,NA,0.000430987,NA,4.80E-06,NA,2.02E-05,NA,0.139016515,NA,0.228822988,NA,0.227823066,NA,0.140701899,NA,0.228840615,NA,0.227897178,NA
1117,1/21/2011,2011,21,1,21,2,NA,2,NA,2,NA,0.139891251,NA,0.228626954,NA,0.22776351,NA,0.13986791,NA,0.228628581,NA,0.227756779,NA,0.00044562,NA,5.69E-06,NA,2.29E-05,NA,0.139047444,NA,0.228611565,NA,0.227739628,NA,0.140790192,NA,0.22863254,NA,0.227823848,NA
1118,1/22/2011,2011,22,1,22,2,NA,2,NA,2,NA,0.139826555,NA,0.228418483,NA,0.227680713,NA,0.139801897,NA,0.228420223,NA,0.227673821,NA,0.000451469,NA,6.11E-06,NA,2.37E-05,NA,0.138971753,NA,0.228401953,NA,0.227655843,NA,0.140741758,NA,0.228424531,NA,0.227743101,NA
1119,1/23/2011,2011,23,1,23,2,NA,2,NA,2,NA,0.139746647,NA,0.22821008,NA,0.227597587,NA,0.139721431,NA,0.22821192,NA,0.22759053,NA,0.000456645,NA,6.49E-06,NA,2.43E-05,NA,0.138882278,NA,0.228192548,NA,0.227572014,NA,0.140679411,NA,0.228216529,NA,0.2276615,NA
1120,1/24/2011,2011,24,1,24,2,NA,2,NA,2,NA,0.139612893,NA,0.228001993,NA,0.227513262,NA,0.139586916,NA,0.22800388,NA,0.227506287,NA,0.00045903,NA,6.62E-06,NA,2.41E-05,NA,0.138747078,NA,0.227984132,NA,0.227488003,NA,0.140557386,NA,0.228008572,NA,0.227576423,NA
1121,1/25/2011,2011,25,1,25,2,NA,2,NA,2,NA,0.139550677,NA,0.227793448,NA,0.227430513,NA,0.139527511,NA,0.227795469,NA,0.227423275,NA,0.000465885,NA,7.09E-06,NA,2.50E-05,NA,0.138677212,NA,0.227774307,NA,0.227404233,NA,0.14050484,NA,0.227800548,NA,0.227496184,NA
1122,1/26/2011,2011,26,1,26,2,NA,2,NA,2,NA,0.139508056,NA,0.227584588,NA,0.227348687,NA,0.139484282,NA,0.22758679,NA,0.22734109,NA,0.000472169,NA,7.81E-06,NA,2.65E-05,NA,0.138623522,NA,0.227563543,NA,0.227320626,NA,0.140473847,NA,0.227592486,NA,0.227418607,NA
1123,1/27/2011,2011,27,1,27,2,NA,2,NA,2,NA,0.139416543,NA,0.227375313,NA,0.227267984,NA,0.139394772,NA,0.227377768,NA,0.227259845,NA,0.000467598,NA,8.81E-06,NA,2.87E-05,NA,0.138534687,NA,0.227351575,NA,0.22723721,NA,0.140374936,NA,0.227384359,NA,0.227343439,NA
1124,1/28/2011,2011,28,1,28,2,NA,2,NA,2,NA,0.139333294,NA,0.227165497,NA,0.227188625,NA,0.139312269,NA,0.227168289,NA,0.227179812,NA,0.000460837,NA,1.02E-05,NA,3.18E-05,NA,0.138460144,NA,0.227138179,NA,0.227154033,NA,0.140276374,NA,0.227176149,NA,0.227271781,NA
1125,1/29/2011,2011,29,1,29,2,NA,2,NA,2,NA,0.139209447,NA,0.226955354,NA,0.22710982,NA,0.139192062,NA,0.226958519,NA,0.227100207,NA,0.000448681,NA,1.18E-05,NA,3.52E-05,NA,0.138358538,NA,0.226924046,NA,0.227071004,NA,0.140113801,NA,0.22696787,NA,0.227201608,NA
1126,1/30/2011,2011,30,1,30,2,NA,2,NA,2,NA,0.139003568,NA,0.226745588,NA,0.227029573,NA,0.138990485,NA,0.226749053,NA,0.227019402,NA,0.00043149,NA,1.31E-05,NA,3.77E-05,NA,0.138185787,NA,0.226710932,NA,0.226987698,NA,0.13986635,NA,0.226759644,NA,0.227127466,NA
1127,1/31/2011,2011,31,1,31,2,NA,2,NA,2,NA,0.138741655,NA,0.226536507,NA,0.226946006,NA,0.138731321,NA,0.226540174,NA,0.22693574,NA,0.000411964,NA,1.39E-05,NA,3.80E-05,NA,0.137962281,NA,0.226499788,NA,0.226903808,NA,0.139563154,NA,0.226551521,NA,0.227045112,NA
1128,2/1/2011,2011,32,2,1,2,NA,2,NA,2,NA,0.138546063,NA,0.226328742,NA,0.226860223,NA,0.138535313,NA,0.226332388,NA,0.226850187,NA,0.000411185,NA,1.38E-05,NA,3.69E-05,NA,0.137770764,NA,0.226292273,NA,0.226819523,NA,0.139363961,NA,0.226343613,NA,0.226957224,NA
1129,2/2/2011,2011,33,2,2,2,NA,2,NA,2,NA,0.138137218,NA,0.226122992,NA,0.226769542,NA,0.138124353,NA,0.226126304,NA,0.22676058,NA,0.000394413,NA,1.24E-05,NA,3.26E-05,NA,0.137393803,NA,0.226090241,NA,0.226734325,NA,0.138925673,NA,0.226136024,NA,0.22685597,NA
1130,2/3/2011,2011,34,2,3,2,NA,2,NA,2,NA,0.137927387,NA,0.225914861,NA,0.226684926,NA,0.137913863,NA,0.225918216,NA,0.226676036,NA,0.000388608,NA,1.25E-05,NA,3.22E-05,NA,0.13720184,NA,0.225881798,NA,0.226650229,NA,0.138709499,NA,0.225928057,NA,0.22677051,NA
1131,2/4/2011,2011,35,2,4,2,NA,2,NA,2,NA,0.13785912,NA,0.22570156,NA,0.226595374,NA,0.137847969,NA,0.225705795,NA,0.22658748,NA,0.000355538,NA,1.62E-05,NA,2.82E-05,NA,0.13718362,NA,0.225658349,NA,0.226565266,NA,0.138568806,NA,0.225719254,NA,0.226670105,NA
1132,2/5/2011,2011,36,2,5,2,NA,2,NA,2,NA,0.137753279,NA,0.225492,NA,0.226512785,NA,0.137741588,NA,0.225496479,NA,0.226504669,NA,0.00035753,NA,1.74E-05,NA,2.92E-05,NA,0.137075231,NA,0.225445997,NA,0.226481554,NA,0.138469919,NA,0.225511039,NA,0.226589962,NA
1133,2/6/2011,2011,37,2,6,2,NA,2,NA,2,NA,0.13761777,NA,0.225283013,NA,0.226429192,NA,0.13760642,NA,0.225287686,NA,0.226421011,NA,0.000358727,NA,1.81E-05,NA,2.95E-05,NA,0.136935921,NA,0.225235076,NA,0.226397633,NA,0.138337615,NA,0.225302926,NA,0.226507216,NA
1134,2/7/2011,2011,38,2,7,2,NA,2,NA,2,NA,0.137525421,NA,0.225072861,NA,0.226347262,NA,0.137516192,NA,0.225077883,NA,0.226338761,NA,0.000360994,NA,1.96E-05,NA,3.09E-05,NA,0.136835943,NA,0.225021014,NA,0.226314002,NA,0.138250442,NA,0.225094598,NA,0.226429483,NA
1135,2/8/2011,2011,39,2,8,2,NA,2,NA,2,NA,0.137403992,NA,0.224863278,NA,0.226264341,NA,0.137396803,NA,0.22486855,NA,0.226255636,NA,0.000362406,NA,2.08E-05,NA,3.17E-05,NA,0.136711255,NA,0.224808809,NA,0.226230201,NA,0.138130403,NA,0.224886361,NA,0.226348611,NA
1136,2/9/2011,2011,40,2,9,2,NA,2,NA,2,NA,0.137287577,NA,0.224651453,NA,0.22617463,NA,0.137281558,NA,0.224657229,NA,0.226166925,NA,0.000348103,NA,2.33E-05,NA,2.77E-05,NA,0.136622263,NA,0.224589627,NA,0.226145297,NA,0.137989024,NA,0.224677706,NA,0.226247749,NA
1137,2/10/2011,2011,41,2,10,2,NA,2,NA,2,NA,0.13720111,NA,0.224439212,NA,0.226089958,NA,0.137194372,NA,0.224445574,NA,0.226082379,NA,0.000343405,NA,2.61E-05,NA,2.72E-05,NA,0.13654247,NA,0.224370321,NA,0.226061175,NA,0.137896439,NA,0.224468953,NA,0.226161548,NA
1138,2/11/2011,2011,42,2,11,2,NA,2,NA,2,NA,0.137129699,NA,0.224226745,NA,0.226008921,NA,0.137124172,NA,0.224233678,NA,0.226000801,NA,0.000344672,NA,2.89E-05,NA,2.92E-05,NA,0.136470534,NA,0.224151181,NA,0.225977711,NA,0.137825624,NA,0.224260121,NA,0.226085969,NA
1139,2/12/2011,2011,43,2,12,2,NA,2,NA,2,NA,0.137076445,NA,0.224012564,NA,0.225929172,NA,0.137072425,NA,0.224020284,NA,0.225920315,NA,0.000345272,NA,3.27E-05,NA,3.21E-05,NA,0.136412324,NA,0.223927789,NA,0.225894458,NA,0.137771304,NA,0.224050908,NA,0.226013598,NA
1140,2/13/2011,2011,44,2,13,2,NA,2,NA,2,NA,0.137054981,NA,0.223795226,NA,0.225851818,NA,0.137049715,NA,0.223803967,NA,0.225842026,NA,0.000344898,NA,3.82E-05,NA,3.66E-05,NA,0.13639145,NA,0.223696465,NA,0.225811648,NA,0.137748888,NA,0.223840936,NA,0.225947006,NA
1141,2/14/2011,2011,45,2,14,2,NA,2,NA,2,NA,0.136997404,NA,0.223578004,NA,0.225773841,NA,0.136993014,NA,0.223587819,NA,0.225763227,NA,0.00034319,NA,4.35E-05,NA,4.05E-05,NA,0.136335414,NA,0.223466467,NA,0.225728781,NA,0.13769118,NA,0.223630901,NA,0.225878479,NA
1142,2/15/2011,2011,46,2,15,2,NA,2,NA,2,NA,0.136945669,NA,0.22335823,NA,0.225697466,NA,0.136940782,NA,0.223369263,NA,0.225685759,NA,0.000340284,NA,5.01E-05,NA,4.54E-05,NA,0.136289357,NA,0.22323157,NA,0.225646263,NA,0.137637273,NA,0.223420157,NA,0.225815189,NA
1143,2/16/2011,2011,47,2,16,2,NA,2,NA,2,NA,0.136890243,NA,0.223135897,NA,0.225622516,NA,0.136885518,NA,0.223148337,NA,0.225609566,NA,0.000336057,NA,5.78E-05,NA,5.10E-05,NA,0.136238942,NA,0.222991288,NA,0.225564182,NA,0.137573261,NA,0.223208635,NA,0.225754071,NA
1144,2/17/2011,2011,48,2,17,2,NA,2,NA,2,NA,0.136796992,NA,0.222916864,NA,0.225544343,NA,0.13679339,NA,0.222930155,NA,0.225530573,NA,0.000333468,NA,6.36E-05,NA,5.46E-05,NA,0.136151104,NA,0.222758299,NA,0.225481422,NA,0.137471181,NA,0.222997849,NA,0.225685571,NA
1145,2/18/2011,2011,49,2,18,2,NA,2,NA,2,NA,0.136117275,NA,0.222694864,NA,0.225467863,NA,0.136115604,NA,0.222709186,NA,0.225453152,NA,0.000276736,NA,7.08E-05,NA,5.92E-05,NA,0.135582112,NA,0.222519321,NA,0.225399014,NA,0.136674801,NA,0.222786141,NA,0.225620522,NA
1146,2/19/2011,2011,50,2,19,2,NA,2,NA,2,NA,0.135371194,NA,0.222468817,NA,0.225393644,NA,0.135369955,NA,0.222484255,NA,0.225377797,NA,0.000215701,NA,7.98E-05,NA,6.51E-05,NA,0.134955494,NA,0.222271729,NA,0.225317198,NA,0.135805349,NA,0.222573107,NA,0.225561824,NA
1147,2/20/2011,2011,51,2,20,2,NA,2,NA,2,NA,0.134387305,NA,0.222249169,NA,0.225311638,NA,0.134386239,NA,0.222265669,NA,0.225295497,NA,0.000140463,NA,8.57E-05,NA,6.63E-05,NA,0.134117221,NA,0.222036691,NA,0.22523352,NA,0.134669062,NA,0.222361929,NA,0.225483134,NA
1148,2/21/2011,2011,52,2,21,2,NA,2,NA,2,NA,0.134195797,NA,0.222019573,NA,0.225227315,NA,0.134194912,NA,0.222037996,NA,0.225211331,NA,0.000130938,NA,9.60E-05,NA,6.61E-05,NA,0.133942894,NA,0.221782672,NA,0.225149573,NA,0.134459144,NA,0.222147699,NA,0.225397987,NA
1149,2/22/2011,2011,53,2,22,2,NA,2,NA,2,NA,0.133998979,NA,0.221793436,NA,0.22515008,NA,0.133997899,NA,0.221813384,NA,0.225133385,NA,0.000123667,NA,0.000104567,NA,7.02E-05,NA,0.133760011,NA,0.221535246,NA,0.22506695,NA,0.134245841,NA,0.221934147,NA,0.225330204,NA
1150,2/23/2011,2011,54,2,23,2,NA,2,NA,2,NA,0.133879741,NA,0.221564082,NA,0.225074039,NA,0.133879338,NA,0.221584976,NA,0.22505632,NA,0.000122353,NA,0.000114402,NA,7.49E-05,NA,0.133642154,NA,0.22128202,NA,0.224984877,NA,0.134121567,NA,0.221719793,NA,0.225265894,NA
1151,2/24/2011,2011,55,2,24,2,NA,2,NA,2,NA,0.132945865,NA,0.221334491,NA,0.22499746,NA,0.13294584,NA,0.221356185,NA,0.224978849,NA,5.92E-05,NA,0.000124193,NA,7.92E-05,NA,0.132830952,NA,0.22102961,NA,0.224902426,NA,0.133063461,NA,0.221504856,NA,0.225200404,NA
1152,2/25/2011,2011,56,2,25,2,NA,2,NA,2,NA,0.132072282,NA,0.2211044,NA,0.224920456,NA,0.132072299,NA,0.221127399,NA,0.224901089,NA,3.52E-06,NA,0.00013408,NA,8.34E-05,NA,0.132065382,NA,0.220775507,NA,0.224820187,NA,0.132079196,NA,0.221289666,NA,0.225133726,NA
1153,2/26/2011,2011,57,2,26,2,NA,2,NA,2,NA,0.131124181,NA,0.220867979,NA,0.224845992,NA,0.131123813,NA,0.220892701,NA,0.224825716,NA,5.49E-05,NA,0.000146405,NA,8.89E-05,NA,0.131017076,NA,0.220509667,NA,0.224738626,NA,0.13123245,NA,0.221072304,NA,0.225072505,NA
